"Date Time","p (mbar)","T (degC)","rh (%)","sh (g/kg)","Tpot (K)","Tdew (degC)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","wd (deg)","rain (mm)","SWDR (W/m**2)","SDUR (s)","TRAD (degC)","Rn (W/m**2)","ST002 (degC)","ST004 (degC)","ST008 (degC)","ST016 (degC)","ST032 (degC)","ST064 (degC)","ST128 (degC)","SM008 (%)","SM016 (%)","SM032 (%)","SM064 (%)","SM128 (%)"
28.01.2021 17:10:00,  983.63,    1.25,  100.00,    4.24,  275.70,    1.25,    6.69,    6.69,    0.00,    6.80, 1245.55,    0.83,   49.07,   0.015,    0.00,    0.00,    0.72,   -0.51,    2.43,    2.40,    2.26,    2.46,    3.01,    4.73,    7.13,   41.10,   36.29,   35.66,   33.03,   33.83
28.01.2021 17:20:00,  983.97,    1.16,  100.00,    4.21,  275.58,    1.16,    6.65,    6.65,    0.00,    6.75, 1246.39,    0.86,   51.33,   0.015,    0.00,    0.00,    0.63,   -0.64,    2.41,    2.40,    2.27,    2.47,    3.01,    4.73,    7.13,   41.08,   36.29,   35.68,   33.08,   33.83
28.01.2021 17:30:00,  984.09,    1.09,  100.00,    4.19,  275.50,    1.09,    6.61,    6.61,    0.00,    6.72, 1246.87,    0.82,   39.40,   0.015,    0.00,    0.00,    0.59,   -0.75,    2.39,    2.39,    2.28,    2.48,    3.01,    4.72,    7.13,   41.06,   36.28,   35.70,   33.13,   33.83
28.01.2021 17:40:00,  984.15,    1.06,  100.00,    4.18,  275.47,    1.06,    6.60,    6.60,    0.00,    6.70, 1247.10,    1.36,   48.81,   0.010,    0.00,    0.00,    0.60,   -0.90,    2.37,    2.39,    2.28,    2.49,    3.01,    4.72,    7.13,   41.03,   36.27,   35.70,   33.19,   33.83
28.01.2021 17:50:00,  984.21,    1.05,  100.00,    4.17,  275.45,    1.04,    6.59,    6.59,    0.00,    6.70, 1247.26,    0.77,    0.00,   0.020,    0.00,    0.00,    0.61,   -0.97,    2.35,    2.38,    2.29,    2.50,    3.01,    4.72,    7.13,   41.01,   36.25,   35.71,   33.24,   33.83
28.01.2021 18:00:00,  984.21,    1.05,  100.00,    4.18,  275.46,    1.05,    6.59,    6.59,    0.00,    6.70, 1247.22,    0.92,   43.26,   0.025,    0.00,    0.00,    0.62,   -0.98,    2.33,    2.37,    2.30,    2.50,    3.01,    4.72,    7.13,   40.98,   36.23,   35.71,   33.31,   33.83
28.01.2021 18:10:00,  984.37,    1.11,  100.00,    4.19,  275.50,    1.11,    6.62,    6.62,    0.00,    6.73, 1247.15,    0.71,  117.40,   0.030,    0.00,    0.00,    0.60,   -0.82,    2.32,    2.37,    2.30,    2.51,    3.02,    4.72,    7.13,   40.95,   36.21,   35.71,   33.37,   33.84
28.01.2021 18:20:00,  984.61,    1.13,  100.00,    4.20,  275.50,    1.13,    6.63,    6.63,    0.00,    6.73, 1247.38,    1.12,   76.17,   0.040,    0.00,    0.00,    0.57,   -0.73,    2.30,    2.36,    2.30,    2.52,    3.02,    4.72,    7.13,   40.92,   36.19,   35.70,   33.43,   33.84
28.01.2021 18:30:00,  984.77,    1.09,  100.00,    4.18,  275.44,    1.09,    6.61,    6.61,    0.00,    6.71, 1247.78,    0.98,   37.10,   0.025,    0.00,    0.00,    0.59,   -0.71,    2.29,    2.35,    2.31,    2.52,    3.02,    4.72,    7.13,   40.89,   36.17,   35.70,   33.50,   33.83
28.01.2021 18:40:00,  984.65,    1.06,  100.00,    4.18,  275.43,    1.06,    6.60,    6.60,    0.00,    6.70, 1247.75,    0.52,   18.58,   0.025,    0.00,    0.00,    0.57,   -0.73,    2.28,    2.34,    2.31,    2.53,    3.02,    4.71,    7.13,   40.86,   36.15,   35.69,   33.57,   33.83
28.01.2021 18:50:00,  984.81,    1.07,  100.00,    4.18,  275.42,    1.07,    6.60,    6.60,    0.00,    6.70, 1247.90,    0.58,   27.35,   0.030,    0.00,    0.00,    0.55,   -0.71,    2.26,    2.34,    2.31,    2.54,    3.02,    4.71,    7.13,   40.83,   36.13,   35.67,   33.66,   33.83
28.01.2021 19:00:00,  985.06,    1.07,  100.00,    4.18,  275.40,    1.07,    6.60,    6.60,    0.00,    6.70, 1248.22,    0.57,   43.71,   0.025,    0.00,    0.00,    0.53,   -0.75,    2.25,    2.33,    2.31,    2.55,    3.03,    4.71,    7.13,   40.81,   36.10,   35.66,   33.74,   33.83
28.01.2021 19:10:00,  985.41,    1.06,  100.00,    4.17,  275.36,    1.06,    6.60,    6.60,    0.00,    6.69, 1248.73,    0.37,  271.40,   0.045,    0.00,    0.00,    0.46,   -0.66,    2.24,    2.32,    2.31,    2.55,    3.03,    4.71,    7.13,   40.79,   36.08,   35.65,   33.81,   33.83
28.01.2021 19:20:00,  985.50,    1.00,  100.00,    4.16,  275.30,    1.00,    6.57,    6.57,    0.00,    6.67, 1249.11,    0.48,  181.40,   0.105,    0.00,    0.00,    0.14,    0.13,    2.23,    2.31,    2.31,    2.55,    3.03,    4.71,    7.13,   40.77,   36.06,   35.63,   33.88,   33.83
28.01.2021 19:30:00,  985.48,    0.90,  100.00,    4.13,  275.20,    0.90,    6.52,    6.52,    0.00,    6.62, 1249.55,    0.77,   85.00,   0.100,    0.00,    0.00,    0.01,    0.18,    2.21,    2.31,    2.31,    2.56,    3.04,    4.71,    7.13,   40.75,   36.04,   35.62,   33.94,   33.84
28.01.2021 19:40:00,  985.57,    0.86,  100.00,    4.11,  275.15,    0.86,    6.50,    6.50,    0.00,    6.60, 1249.86,    0.47,   97.70,   0.145,    0.00,    0.00,   -0.13,   -0.67,    2.18,    2.30,    2.31,    2.56,    3.04,    4.71,    7.13,   40.74,   36.03,   35.61,   33.99,   33.84
28.01.2021 19:50:00,  985.63,    0.80,  100.00,    4.09,  275.08,    0.80,    6.47,    6.47,    0.00,    6.57, 1250.25,    0.63,   91.80,   0.080,    0.00,    0.00,   -0.19,   -0.25,    2.15,    2.29,    2.31,    2.57,    3.04,    4.70,    7.13,   40.73,   36.01,   35.60,   34.02,   33.84
28.01.2021 20:00:00,  985.78,    0.68,  100.00,    4.06,  274.95,    0.68,    6.42,    6.42,    0.00,    6.51, 1251.01,    0.81,   67.43,   0.020,    0.00,    0.00,   -0.13,    0.05,    2.12,    2.28,    2.31,    2.57,    3.04,    4.70,    7.13,   40.72,   35.99,   35.58,   34.05,   33.84
28.01.2021 20:10:00,  985.87,    0.61,  100.00,    4.04,  274.87,    0.61,    6.38,    6.38,    0.00,    6.48, 1251.47,    0.73,    0.00,   0.030,    0.00,    0.00,   -0.08,   -0.07,    2.10,    2.26,    2.31,    2.58,    3.04,    4.70,    7.13,   40.72,   35.98,   35.57,   34.07,   33.84
28.01.2021 20:20:00,  986.18,    0.61,  100.00,    4.04,  274.85,    0.61,    6.38,    6.38,    0.00,    6.47, 1251.85,    0.77,  324.00,   0.080,    0.00,    0.00,   -0.11,   -0.37,    2.08,    2.25,    2.31,    2.58,    3.05,    4.70,    7.13,   40.72,   35.97,   35.55,   34.08,   33.84
28.01.2021 20:30:00,  986.33,    0.54,  100.00,    4.02,  274.77,    0.54,    6.35,    6.35,    0.00,    6.44, 1252.35,    0.67,    0.00,   0.050,    0.00,    0.00,   -0.16,   -0.22,    2.06,    2.24,    2.30,    2.58,    3.05,    4.70,    7.12,   40.71,   35.96,   35.54,   34.10,   33.84
28.01.2021 20:40:00,  986.25,    0.52,  100.00,    4.01,  274.75,    0.52,    6.34,    6.34,    0.00,    6.43, 1252.38,    1.04,  101.10,   0.040,    0.00,    0.00,   -0.14,   -0.21,    2.05,    2.23,    2.30,    2.59,    3.05,    4.70,    7.13,   40.71,   35.95,   35.53,   34.11,   33.84
28.01.2021 20:50:00,  986.42,    0.50,  100.00,    4.00,  274.72,    0.50,    6.33,    6.33,    0.00,    6.42, 1252.68,    0.65,   86.30,   0.080,    0.00,    0.00,   -0.18,   -0.42,    2.03,    2.21,    2.30,    2.59,    3.06,    4.70,    7.13,   40.71,   35.95,   35.52,   34.11,   33.84
28.01.2021 21:00:00,  986.53,    0.42,  100.00,    3.98,  274.63,    0.42,    6.30,    6.30,    0.00,    6.38, 1253.22,    1.08,   43.29,   0.050,    0.00,    0.00,   -0.21,   -0.59,    2.02,    2.20,    2.29,    2.59,    3.06,    4.70,    7.12,   40.71,   35.94,   35.51,   34.12,   33.84
28.01.2021 21:10:00,  986.74,    0.38,  100.00,    3.97,  274.57,    0.38,    6.28,    6.28,    0.00,    6.36, 1253.67,    0.71,    0.00,   0.050,    0.00,    0.00,   -0.22,   -0.75,    2.01,    2.19,    2.29,    2.60,    3.06,    4.70,    7.13,   40.71,   35.94,   35.50,   34.12,   33.84
28.01.2021 21:20:00,  986.87,    0.35,  100.00,    3.96,  274.54,    0.35,    6.27,    6.27,    0.00,    6.35, 1253.97,    0.64,   75.60,   0.055,    0.00,    0.00,   -0.26,   -1.07,    1.99,    2.18,    2.29,    2.60,    3.06,    4.69,    7.13,   40.72,   35.93,   35.49,   34.12,   33.84
28.01.2021 21:30:00,  986.92,    0.30,  100.00,    3.94,  274.48,    0.30,    6.24,    6.24,    0.00,    6.33, 1254.27,    1.09,   67.27,   0.065,    0.00,    0.00,   -0.30,   -1.09,    1.98,    2.17,    2.28,    2.60,    3.07,    4.69,    7.13,   40.72,   35.93,   35.49,   34.12,   33.84
28.01.2021 21:40:00,  987.14,    0.29,  100.00,    3.94,  274.45,    0.29,    6.24,    6.24,    0.00,    6.32, 1254.62,    0.45,  312.40,   0.035,    0.00,    0.00,   -0.29,   -0.69,    1.96,    2.16,    2.28,    2.60,    3.07,    4.69,    7.13,   40.72,   35.93,   35.48,   34.12,   33.84
28.01.2021 21:50:00,  987.31,    0.28,  100.00,    3.94,  274.43,    0.28,    6.24,    6.24,    0.00,    6.32, 1254.86,    0.57,    0.00,   0.010,    0.00,    0.00,   -0.26,   -0.51,    1.95,    2.15,    2.27,    2.60,    3.07,    4.69,    7.12,   40.71,   35.92,   35.47,   34.12,   33.84
28.01.2021 22:00:00,  987.22,    0.31,  100.00,    3.94,  274.46,    0.31,    6.25,    6.25,    0.00,    6.33, 1254.63,    0.52,   80.90,   0.005,    0.00,    0.00,   -0.21,   -0.47,    1.94,    2.13,    2.27,    2.60,    3.07,    4.69,    7.13,   40.71,   35.92,   35.47,   34.12,   33.84
28.01.2021 22:10:00,  987.10,    0.35,  100.00,    3.96,  274.51,    0.35,    6.26,    6.26,    0.00,    6.35, 1254.28,    0.90,   79.17,   0.000,    0.00,    0.00,   -0.17,   -0.37,    1.93,    2.13,    2.26,    2.61,    3.08,    4.69,    7.13,   40.71,   35.92,   35.46,   34.11,   33.84
28.01.2021 22:20:00,  987.12,    0.37,  100.00,    3.96,  274.53,    0.37,    6.27,    6.27,    0.00,    6.35, 1254.21,    0.45,  330.40,   0.000,    0.00,    0.00,   -0.13,   -0.34,    1.93,    2.12,    2.26,    2.61,    3.08,    4.69,    7.13,   40.71,   35.92,   35.46,   34.11,   33.84
28.01.2021 22:30:00,  987.25,    0.47,  100.00,    3.99,  274.63,    0.47,    6.32,    6.32,    0.00,    6.40, 1253.88,    0.81,    0.00,   0.000,    0.00,    0.00,   -0.06,   -0.30,    1.92,    2.11,    2.25,    2.61,    3.08,    4.69,    7.13,   40.70,   35.91,   35.45,   34.11,   33.84
28.01.2021 22:40:00,  987.39,    0.56,  100.00,    4.02,  274.71,    0.56,    6.36,    6.36,    0.00,    6.44, 1253.61,    1.21,   52.72,   0.000,    0.00,    0.00,   -0.02,   -0.20,    1.92,    2.10,    2.25,    2.61,    3.08,    4.68,    7.13,   40.69,   35.91,   35.45,   34.11,   33.84
28.01.2021 22:50:00,  987.64,    0.61,  100.00,    4.03,  274.74,    0.61,    6.39,    6.39,    0.00,    6.47, 1253.70,    1.68,   57.98,   0.000,    0.00,    0.00,    0.01,   -0.21,    1.92,    2.10,    2.24,    2.61,    3.09,    4.68,    7.12,   40.69,   35.90,   35.45,   34.10,   33.84
28.01.2021 23:00:00,  987.74,    0.64,  100.00,    4.04,  274.76,    0.64,    6.40,    6.40,    0.00,    6.48, 1253.68,    1.44,   70.29,   0.000,    0.00,    0.00,    0.03,   -0.26,    1.92,    2.09,    2.24,    2.61,    3.09,    4.68,    7.13,   40.68,   35.90,   35.44,   34.10,   33.84
28.01.2021 23:10:00,  987.65,    0.62,  100.00,    4.03,  274.75,    0.62,    6.39,    6.39,    0.00,    6.47, 1253.65,    1.66,   45.91,   0.000,    0.00,    0.00,    0.05,   -0.40,    1.92,    2.09,    2.24,    2.61,    3.09,    4.68,    7.12,   40.67,   35.89,   35.44,   34.09,   33.85
28.01.2021 23:20:00,  987.51,    0.60,  100.00,    4.03,  274.73,    0.60,    6.38,    6.38,    0.00,    6.46, 1253.60,    1.76,   36.52,   0.000,    0.00,    0.00,    0.07,   -0.60,    1.92,    2.08,    2.23,    2.61,    3.09,    4.68,    7.12,   40.66,   35.88,   35.43,   34.09,   33.85
28.01.2021 23:30:00,  987.39,    0.61,  100.00,    4.03,  274.75,    0.61,    6.38,    6.38,    0.00,    6.47, 1253.40,    1.73,   46.43,   0.000,    0.00,    0.00,    0.08,   -0.71,    1.92,    2.08,    2.23,    2.61,    3.09,    4.68,    7.12,   40.64,   35.88,   35.43,   34.09,   33.85
28.01.2021 23:40:00,  987.43,    0.61,  100.00,    4.03,  274.75,    0.61,    6.39,    6.39,    0.00,    6.47, 1253.43,    1.56,   42.61,   0.000,    0.00,    0.00,    0.09,   -0.80,    1.91,    2.08,    2.22,    2.61,    3.10,    4.68,    7.12,   40.63,   35.87,   35.42,   34.08,   33.85
28.01.2021 23:50:00,  987.49,    0.59,  100.00,    4.03,  274.73,    0.59,    6.38,    6.38,    0.00,    6.46, 1253.59,    1.40,   42.53,   0.000,    0.00,    0.00,    0.09,   -0.88,    1.92,    2.08,    2.22,    2.61,    3.10,    4.68,    7.12,   40.62,   35.86,   35.42,   34.08,   33.85
29.01.2021 00:00:00,  987.43,    0.58,  100.00,    4.02,  274.72,    0.58,    6.37,    6.37,    0.00,    6.45, 1253.61,    0.69,  153.50,   0.000,    0.00,    0.00,    0.05,   -0.82,    1.91,    2.08,    2.22,    2.61,    3.10,    4.68,    7.12,   40.61,   35.85,   35.41,   34.08,   33.86
29.01.2021 00:10:00,  987.42,    0.53,  100.00,    4.01,  274.67,    0.53,    6.35,    6.35,    0.00,    6.43, 1253.81,    0.45,  287.00,   0.000,    0.00,    0.00,   -0.04,   -0.65,    1.91,    2.07,    2.21,    2.61,    3.10,    4.67,    7.12,   40.59,   35.84,   35.41,   34.07,   33.86
29.01.2021 00:20:00,  987.43,    0.50,  100.00,    4.00,  274.64,    0.50,    6.33,    6.33,    0.00,    6.41, 1253.97,    0.69,   43.82,   0.000,    0.00,    0.00,   -0.14,   -0.48,    1.90,    2.07,    2.21,    2.60,    3.10,    4.67,    7.12,   40.58,   35.83,   35.40,   34.07,   33.87
29.01.2021 00:30:00,  987.56,    0.44,  100.00,    3.98,  274.58,    0.44,    6.31,    6.31,    0.00,    6.39, 1254.40,    0.77,  197.40,   0.000,    0.00,    0.00,   -0.14,   -0.61,    1.90,    2.06,    2.21,    2.60,    3.10,    4.67,    7.12,   40.56,   35.82,   35.39,   34.07,   33.88
29.01.2021 00:40:00,  987.47,    0.45,  100.00,    3.99,  274.59,    0.45,    6.31,    6.31,    0.00,    6.39, 1254.24,    0.44,  249.70,   0.000,    0.00,    0.00,   -0.08,   -0.72,    1.89,    2.06,    2.21,    2.60,    3.11,    4.67,    7.12,   40.55,   35.81,   35.39,   34.06,   33.88
29.01.2021 00:50:00,  987.39,    0.42,  100.00,    3.98,  274.57,    0.42,    6.30,    6.30,    0.00,    6.38, 1254.28,    0.39,  273.90,   0.000,    0.00,    0.00,   -0.12,   -0.67,    1.88,    2.06,    2.21,    2.60,    3.11,    4.67,    7.12,   40.53,   35.80,   35.38,   34.06,   33.89
29.01.2021 01:00:00,  987.46,    0.40,  100.00,    3.97,  274.54,    0.40,    6.29,    6.29,    0.00,    6.37, 1254.48,    0.75,  243.60,   0.000,    0.00,    0.00,   -0.10,   -0.71,    1.87,    2.05,    2.21,    2.60,    3.11,    4.67,    7.12,   40.52,   35.79,   35.37,   34.06,   33.90
29.01.2021 01:10:00,  987.49,    0.41,  100.00,    3.97,  274.55,    0.41,    6.29,    6.29,    0.00,    6.37, 1254.46,    0.60,    0.00,   0.000,    0.00,    0.00,   -0.14,   -0.46,    1.87,    2.05,    2.20,    2.60,    3.12,    4.67,    7.12,   40.51,   35.77,   35.36,   34.05,   33.91
29.01.2021 01:20:00,  987.46,    0.44,  100.00,    3.98,  274.58,    0.44,    6.31,    6.31,    0.00,    6.39, 1254.30,    0.59,   78.95,   0.000,    0.00,    0.00,   -0.07,   -0.67,    1.86,    2.04,    2.20,    2.60,    3.12,    4.67,    7.12,   40.49,   35.76,   35.35,   34.05,   33.92
29.01.2021 01:30:00,  987.43,    0.53,  100.00,    4.01,  274.67,    0.52,    6.35,    6.35,    0.00,    6.43, 1253.85,    0.80,   84.00,   0.000,    0.00,    0.00,    0.01,   -0.96,    1.86,    2.04,    2.20,    2.60,    3.12,    4.67,    7.12,   40.47,   35.75,   35.35,   34.05,   33.94
29.01.2021 01:40:00,  987.30,    0.56,  100.00,    4.02,  274.71,    0.56,    6.36,    6.36,    0.00,    6.44, 1253.53,    1.01,   50.81,   0.000,    0.00,    0.00,    0.06,   -0.88,    1.86,    2.04,    2.20,    2.60,    3.12,    4.67,    7.12,   40.46,   35.73,   35.34,   34.04,   33.95
29.01.2021 01:50:00,  987.17,    0.56,  100.00,    4.02,  274.72,    0.56,    6.36,    6.36,    0.00,    6.44, 1253.34,    0.57,  125.00,   0.000,    0.00,    0.00,    0.10,   -0.99,    1.85,    2.03,    2.19,    2.60,    3.12,    4.67,    7.12,   40.44,   35.72,   35.33,   34.04,   33.97
29.01.2021 02:00:00,  987.16,    0.57,  100.00,    4.02,  274.74,    0.57,    6.37,    6.37,    0.00,    6.45, 1253.27,    0.42,  241.50,   0.000,    0.00,    0.00,    0.13,   -1.05,    1.86,    2.03,    2.19,    2.60,    3.12,    4.67,    7.12,   40.43,   35.71,   35.32,   34.03,   34.00
29.01.2021 02:10:00,  987.05,    0.57,  100.00,    4.02,  274.74,    0.57,    6.36,    6.36,    0.00,    6.45, 1253.17,    1.01,   31.79,   0.000,    0.00,    0.00,    0.15,   -1.04,    1.86,    2.03,    2.19,    2.60,    3.12,    4.66,    7.12,   40.41,   35.69,   35.31,   34.03,   34.02
29.01.2021 02:20:00,  986.86,    0.54,  100.00,    4.01,  274.73,    0.54,    6.35,    6.35,    0.00,    6.44, 1253.05,    1.23,   29.12,   0.000,    0.00,    0.00,    0.16,   -1.05,    1.86,    2.03,    2.19,    2.60,    3.12,    4.66,    7.12,   40.39,   35.68,   35.30,   34.02,   34.04
29.01.2021 02:30:00,  986.67,    0.50,  100.00,    4.00,  274.70,    0.50,    6.33,    6.33,    0.00,    6.42, 1253.00,    0.72,   56.23,   0.000,    0.00,    0.00,    0.14,   -1.10,    1.86,    2.03,    2.18,    2.60,    3.13,    4.66,    7.12,   40.38,   35.67,   35.29,   34.01,   34.06
29.01.2021 02:40:00,  986.55,    0.53,  100.00,    4.01,  274.74,    0.52,    6.35,    6.35,    0.00,    6.43, 1252.73,    0.47,  130.10,   0.000,    0.00,    0.00,    0.12,   -1.15,    1.86,    2.02,    2.18,    2.60,    3.13,    4.66,    7.12,   40.37,   35.66,   35.28,   34.01,   34.08
29.01.2021 02:50:00,  986.38,    0.54,  100.00,    4.02,  274.77,    0.54,    6.35,    6.35,    0.00,    6.44, 1252.43,    0.79,   72.10,   0.000,    0.00,    0.00,    0.11,   -1.15,    1.86,    2.02,    2.18,    2.60,    3.13,    4.66,    7.12,   40.35,   35.64,   35.27,   34.01,   34.11
29.01.2021 03:00:00,  986.20,    0.54,  100.00,    4.02,  274.78,    0.54,    6.35,    6.35,    0.00,    6.44, 1252.22,    0.51,  138.60,   0.000,    0.00,    0.00,    0.05,   -0.99,    1.86,    2.02,    2.18,    2.59,    3.13,    4.66,    7.11,   40.34,   35.63,   35.26,   34.00,   34.14
29.01.2021 03:10:00,  986.06,    0.50,  100.00,    4.00,  274.75,    0.50,    6.33,    6.33,    0.00,    6.42, 1252.24,    0.51,  118.90,   0.000,    0.00,    0.00,   -0.02,   -0.84,    1.86,    2.02,    2.17,    2.59,    3.13,    4.66,    7.11,   40.33,   35.62,   35.26,   33.99,   34.18
29.01.2021 03:20:00,  985.98,    0.46,  100.00,    3.99,  274.72,    0.46,    6.32,    6.32,    0.00,    6.41, 1252.30,    0.50,  189.00,   0.000,    0.00,    0.00,    0.05,   -1.16,    1.86,    2.02,    2.17,    2.59,    3.13,    4.66,    7.11,   40.31,   35.61,   35.24,   33.99,   34.22
29.01.2021 03:30:00,  985.83,    0.45,  100.00,    3.99,  274.72,    0.45,    6.31,    6.31,    0.00,    6.40, 1252.16,    0.59,  171.90,   0.000,    0.00,    0.00,    0.09,   -1.29,    1.86,    2.02,    2.17,    2.59,    3.13,    4.66,    7.11,   40.30,   35.59,   35.23,   33.98,   34.25
29.01.2021 03:40:00,  985.69,    0.49,  100.00,    4.00,  274.77,    0.49,    6.33,    6.33,    0.00,    6.42, 1251.80,    0.52,  152.40,   0.000,    0.00,    0.00,    0.14,   -1.38,    1.86,    2.02,    2.17,    2.59,    3.13,    4.66,    7.11,   40.28,   35.58,   35.23,   33.97,   34.28
29.01.2021 03:50:00,  985.59,    0.53,  100.00,    4.02,  274.82,    0.53,    6.35,    6.35,    0.00,    6.44, 1251.47,    0.59,  149.70,   0.000,    0.00,    0.00,    0.17,   -1.44,    1.86,    2.02,    2.17,    2.59,    3.13,    4.66,    7.11,   40.27,   35.57,   35.22,   33.97,   34.32
29.01.2021 04:00:00,  985.51,    0.53,  100.00,    4.02,  274.82,    0.53,    6.35,    6.35,    0.00,    6.44, 1251.38,    0.57,  163.80,   0.000,    0.00,    0.00,    0.19,   -1.42,    1.86,    2.02,    2.17,    2.59,    3.14,    4.66,    7.11,   40.26,   35.56,   35.21,   33.96,   34.35
29.01.2021 04:10:00,  985.26,    0.56,  100.00,    4.03,  274.87,    0.56,    6.36,    6.36,    0.00,    6.46, 1250.93,    0.67,   89.90,   0.000,    0.00,    0.00,    0.21,   -1.42,    1.86,    2.02,    2.17,    2.59,    3.14,    4.66,    7.11,   40.25,   35.54,   35.20,   33.96,   34.37
29.01.2021 04:20:00,  985.01,    0.58,  100.00,    4.03,  274.91,    0.58,    6.37,    6.37,    0.00,    6.47, 1250.52,    0.66,  106.50,   0.000,    0.00,    0.00,    0.25,   -1.47,    1.87,    2.02,    2.17,    2.59,    3.14,    4.65,    7.11,   40.24,   35.53,   35.19,   33.95,   34.39
29.01.2021 04:30:00,  984.69,    0.60,  100.00,    4.04,  274.96,    0.59,    6.38,    6.38,    0.00,    6.48, 1250.02,    0.56,   98.70,   0.000,    0.00,    0.00,    0.26,   -1.40,    1.87,    2.02,    2.17,    2.59,    3.14,    4.65,    7.11,   40.22,   35.52,   35.18,   33.95,   34.42
29.01.2021 04:40:00,  984.49,    0.59,  100.00,    4.04,  274.97,    0.59,    6.38,    6.38,    0.00,    6.48, 1249.79,    0.50,  183.20,   0.000,    0.00,    0.00,    0.27,   -1.41,    1.88,    2.02,    2.17,    2.59,    3.14,    4.65,    7.11,   40.21,   35.51,   35.17,   33.94,   34.44
29.01.2021 04:50:00,  984.25,    0.61,  100.00,    4.04,  275.00,    0.61,    6.38,    6.38,    0.00,    6.49, 1249.41,    0.73,  108.90,   0.000,    0.00,    0.00,    0.30,   -1.42,    1.88,    2.02,    2.17,    2.59,    3.14,    4.65,    7.11,   40.20,   35.50,   35.16,   33.93,   34.46
29.01.2021 05:00:00,  984.02,    0.63,  100.00,    4.05,  275.05,    0.63,    6.39,    6.39,    0.00,    6.50, 1249.00,    0.56,  160.40,   0.000,    0.00,    0.00,    0.34,   -1.45,    1.88,    2.02,    2.17,    2.59,    3.14,    4.65,    7.11,   40.19,   35.48,   35.15,   33.92,   34.48
29.01.2021 05:10:00,  983.79,    0.64,  100.00,    4.06,  275.07,    0.64,    6.40,    6.40,    0.00,    6.50, 1248.66,    0.56,   97.80,   0.000,    0.00,    0.00,    0.38,   -1.48,    1.89,    2.03,    2.17,    2.59,    3.14,    4.65,    7.11,   40.18,   35.47,   35.14,   33.92,   34.50
29.01.2021 05:20:00,  983.57,    0.69,  100.00,    4.07,  275.14,    0.69,    6.42,    6.42,    0.00,    6.53, 1248.15,    0.87,   98.40,   0.000,    0.00,    0.00,    0.42,   -1.56,    1.89,    2.03,    2.17,    2.59,    3.14,    4.65,    7.11,   40.17,   35.46,   35.13,   33.91,   34.51
29.01.2021 05:30:00,  983.47,    0.69,  100.00,    4.07,  275.15,    0.69,    6.42,    6.42,    0.00,    6.53, 1248.03,    0.92,  141.40,   0.000,    0.00,    0.00,    0.42,   -1.43,    1.90,    2.03,    2.17,    2.59,    3.14,    4.65,    7.11,   40.16,   35.45,   35.12,   33.90,   34.53
29.01.2021 05:40:00,  983.37,    0.73,  100.00,    4.08,  275.20,    0.73,    6.44,    6.44,    0.00,    6.55, 1247.69,    0.63,  242.80,   0.000,    0.00,    0.00,    0.46,   -1.36,    1.90,    2.03,    2.17,    2.59,    3.14,    4.65,    7.11,   40.15,   35.44,   35.11,   33.90,   34.54
29.01.2021 05:50:00,  983.16,    0.77,  100.00,    4.10,  275.25,    0.77,    6.46,    6.46,    0.00,    6.57, 1247.23,    0.55,   49.71,   0.000,    0.00,    0.00,    0.49,   -1.38,    1.91,    2.03,    2.17,    2.59,    3.14,    4.65,    7.11,   40.14,   35.43,   35.10,   33.89,   34.56
29.01.2021 06:00:00,  983.05,    0.82,  100.00,    4.11,  275.31,    0.82,    6.48,    6.48,    0.00,    6.59, 1246.87,    1.20,   76.84,   0.000,    0.00,    0.00,    0.52,   -1.33,    1.91,    2.04,    2.17,    2.59,    3.15,    4.65,    7.11,   40.13,   35.42,   35.10,   33.88,   34.57
29.01.2021 06:10:00,  982.82,    0.91,  100.00,    4.14,  275.42,    0.91,    6.53,    6.53,    0.00,    6.64, 1246.12,    0.77,   66.07,   0.000,    0.00,    0.00,    0.58,   -1.34,    1.92,    2.04,    2.17,    2.59,    3.15,    4.65,    7.11,   40.12,   35.41,   35.09,   33.87,   34.58
29.01.2021 06:20:00,  982.66,    1.01,  100.00,    4.17,  275.53,    1.01,    6.57,    6.57,    0.00,    6.69, 1245.48,    0.61,  346.10,   0.000,    0.00,    0.00,    0.63,   -1.26,    1.92,    2.04,    2.17,    2.59,    3.15,    4.65,    7.10,   40.11,   35.40,   35.08,   33.87,   34.59
29.01.2021 06:30:00,  982.54,    1.00,  100.00,    4.17,  275.54,    1.00,    6.57,    6.57,    0.00,    6.69, 1245.33,    0.56,  257.10,   0.000,    0.00,    0.00,    0.64,   -1.13,    1.93,    2.05,    2.17,    2.59,    3.15,    4.65,    7.11,   40.10,   35.39,   35.07,   33.86,   34.60
29.01.2021 06:40:00,  982.30,    1.07,  100.00,    4.19,  275.62,    1.07,    6.60,    6.60,    0.00,    6.72, 1244.71,    1.36,   46.33,   0.110,    0.00,    0.00,    0.68,   -1.16,    1.94,    2.05,    2.17,    2.59,    3.15,    4.65,    7.10,   40.09,   35.38,   35.06,   33.85,   34.60
29.01.2021 06:50:00,  982.04,    1.13,  100.00,    4.21,  275.70,    1.13,    6.63,    6.63,    0.00,    6.75, 1244.11,    1.08,   84.00,   0.055,    0.00,    0.00,    0.71,   -1.08,    1.94,    2.05,    2.18,    2.59,    3.15,    4.65,    7.10,   40.08,   35.37,   35.05,   33.84,   34.60
